id,audio_filepath,duration,class
id_886p1nhner,id_886p1nhner.wav,2.118,go
id_9y7lzihcwr,id_9y7lzihcwr.wav,1.792,right
id_nwpocxnjlv,id_nwpocxnjlv.wav,1.494,no
id_yf6eymf2w9,id_yf6eymf2w9.wav,2.998,left
id_anb4vv8qze,id_anb4vv8qze.wav,2.274,go
id_u9ze3nwuns,id_u9ze3nwuns.wav,1.974,left
id_y6gpzotdu0,id_y6gpzotdu0.wav,1.278,go
id_j3poewx3b1,id_j3poewx3b1.wav,2.998,left
id_u0jqiwik1a,id_u0jqiwik1a.wav,2.112,stop
id_32o2od4y3r,id_32o2od4y3r.wav,1.6,go
id_z668pmwpqq,id_z668pmwpqq.wav,2.133,stop
id_5vrrhrvskj,id_5vrrhrvskj.wav,1.984,up
id_0c9kuucsso,id_0c9kuucsso.wav,2.378,yes
id_qpqhj4ip3l,id_qpqhj4ip3l.wav,2.274,go
id_zoxp2cdw12,id_zoxp2cdw12.wav,1.38,go
id_00p1djp5la,id_00p1djp5la.wav,2.118,go
id_hrh0m2s0sd,id_hrh0m2s0sd.wav,1.38,go
id_o87pzhv0si,id_o87pzhv0si.wav,1.984,left
id_l9djbcp3se,id_l9djbcp3se.wav,2.667,go
id_9sqc9nvxyu,id_9sqc9nvxyu.wav,1.238,right
id_eql2rfor3r,id_eql2rfor3r.wav,1.792,right
id_vqzf7en7mp,id_vqzf7en7mp.wav,1.354,yes
id_tgkle045s7,id_tgkle045s7.wav,2.854,stop
id_0q58keb37s,id_0q58keb37s.wav,2.261,right
id_gsl4dli5yx,id_gsl4dli5yx.wav,1.338,left
id_t34yb40p7h,id_t34yb40p7h.wav,1.664,yes
id_mexlo4oeu2,id_mexlo4oeu2.wav,2.112,stop
id_4uu6rf0xn0,id_4uu6rf0xn0.wav,1.664,yes
id_6szmolh8a5,id_6szmolh8a5.wav,1.298,no
id_20ev468ghd,id_20ev468ghd.wav,1.358,down
id_c5agafoj1s,id_c5agafoj1s.wav,2.069,no
id_dzahnl5n8k,id_dzahnl5n8k.wav,1.298,no
id_3csebze8w8,id_3csebze8w8.wav,1.8335,up
id_dnzhi19vv3,id_dnzhi19vv3.wav,1.664,yes
id_yvanztaxnh,id_yvanztaxnh.wav,2.178,right
id_kh3yiunh4d,id_kh3yiunh4d.wav,1.634,down
id_0w2pr73eq5,id_0w2pr73eq5.wav,1.934,right
id_5d292jawzp,id_5d292jawzp.wav,1.38,go
id_qcr2ki65oi,id_qcr2ki65oi.wav,1.574,left
id_rmdxj16byd,id_rmdxj16byd.wav,1.278,go
id_4hr6p4a2a5,id_4hr6p4a2a5.wav,1.494,no
id_48fehmchpd,id_48fehmchpd.wav,2.134,stop
id_8fi4lcn9a8,id_8fi4lcn9a8.wav,1.338,left
id_vo4vdv9ico,id_vo4vdv9ico.wav,1.354,yes
id_4rk1csgfca,id_4rk1csgfca.wav,1.078,up
id_7503mptklt,id_7503mptklt.wav,1.984,up
id_woeaqge00s,id_woeaqge00s.wav,1.984,up
id_p0pohkcknt,id_p0pohkcknt.wav,2.118,go
id_2mg4uy46s6,id_2mg4uy46s6.wav,1.664,yes
id_gaxl7l6cfm,id_gaxl7l6cfm.wav,1.974,left
id_0uxp7h7mtm,id_0uxp7h7mtm.wav,2.133,yes
id_g2cetwhtai,id_g2cetwhtai.wav,2.027,down
id_8qy0m7unql,id_8qy0m7unql.wav,2.026666666666667,down
id_jfjhd5dusw,id_jfjhd5dusw.wav,1.38,go
id_dmzxhubb7h,id_dmzxhubb7h.wav,1.578,yes
id_lgv2n1t262,id_lgv2n1t262.wav,1.984,up
id_2bdnlwzyf9,id_2bdnlwzyf9.wav,2.667,go
id_thckdwptsx,id_thckdwptsx.wav,2.274,down
id_nc3hrocz13,id_nc3hrocz13.wav,1.38,go
id_c2ny9zengh,id_c2ny9zengh.wav,1.664,no
id_uy21x7wsnm,id_uy21x7wsnm.wav,2.274,down
id_98jcr3jzpl,id_98jcr3jzpl.wav,2.069,no
id_lxc05cbwup,id_lxc05cbwup.wav,2.069,no
id_eylvmolpgp,id_eylvmolpgp.wav,2.134,stop
id_r5lixgt2k3,id_r5lixgt2k3.wav,1.934,right
id_l6x1h2fhvo,id_l6x1h2fhvo.wav,1.278,go
id_au7jnf42ve,id_au7jnf42ve.wav,2.134,stop
id_9u2p3b85ej,id_9u2p3b85ej.wav,1.078,no
id_6t0vqdpt6c,id_6t0vqdpt6c.wav,1.984,up
id_uhuudwvsuc,id_uhuudwvsuc.wav,2.347,up
id_6l6ikjptzx,id_6l6ikjptzx.wav,2.854,stop
id_0d0w93j4vy,id_0d0w93j4vy.wav,2.027,down
id_30v6fc0wso,id_30v6fc0wso.wav,1.834,up
id_oazcdr1mwa,id_oazcdr1mwa.wav,1.338,left
id_st8a1h9qzt,id_st8a1h9qzt.wav,1.278,go
id_t4nqwenybd,id_t4nqwenybd.wav,2.176,down
id_q4uyores4u,id_q4uyores4u.wav,1.578,up
id_01b76fgvnx,id_01b76fgvnx.wav,2.118,go
id_f9057dvgl3,id_f9057dvgl3.wav,1.238,right
id_k0z2tca625,id_k0z2tca625.wav,1.298,no
id_phojsat1fv,id_phojsat1fv.wav,2.074,no
id_rh8jbic70p,id_rh8jbic70p.wav,2.178,right
id_pfggb2h5tt,id_pfggb2h5tt.wav,1.578,yes
id_br5988wom5,id_br5988wom5.wav,1.278,go
id_nttk0vhbtp,id_nttk0vhbtp.wav,2.998,left
id_4ajbke8qtn,id_4ajbke8qtn.wav,2.112,stop
id_p1gtwx5mau,id_p1gtwx5mau.wav,1.664,yes
id_vpkvy06e9o,id_vpkvy06e9o.wav,1.574,left
id_p1tpu255x7,id_p1tpu255x7.wav,1.634,down
id_vukj49ve6i,id_vukj49ve6i.wav,1.38,go
id_10q06xtmi0,id_10q06xtmi0.wav,2.378,yes
id_7zylmna3k9,id_7zylmna3k9.wav,2.274,down
id_3gvgpeuqpd,id_3gvgpeuqpd.wav,1.078,up
id_pov36r6zbu,id_pov36r6zbu.wav,1.984,left
id_2k5oxtxjoc,id_2k5oxtxjoc.wav,1.278,go
id_mvoely4vgw,id_mvoely4vgw.wav,1.664,no
id_hrwpg8pbpv,id_hrwpg8pbpv.wav,2.134,stop
id_k19gvzlqc2,id_k19gvzlqc2.wav,1.654,right
id_qeuct5628o,id_qeuct5628o.wav,2.854,stop
id_bpsuai7vxs,id_bpsuai7vxs.wav,2.998,left
id_pls6sc1jrf,id_pls6sc1jrf.wav,2.134,stop
id_yt2m8pulam,id_yt2m8pulam.wav,2.027,down
id_hwzuwia25d,id_hwzuwia25d.wav,2.118,go
id_nnpi53t9lk,id_nnpi53t9lk.wav,1.078,no
id_hn2ts5gl3r,id_hn2ts5gl3r.wav,1.298,no
id_tt2l06rec4,id_tt2l06rec4.wav,1.078,no
id_jm2yf8wdpu,id_jm2yf8wdpu.wav,2.133,stop
id_ivpima6o07,id_ivpima6o07.wav,2.069,no
id_xsza64yy9h,id_xsza64yy9h.wav,2.112,stop
id_09z4tc01sq,id_09z4tc01sq.wav,2.854,stop
id_nj00drt750,id_nj00drt750.wav,2.667,go
id_4hasc97kk3,id_4hasc97kk3.wav,1.338,left
id_h2qdq903ni,id_h2qdq903ni.wav,1.298,no
id_n51hotl6j7,id_n51hotl6j7.wav,1.6,go
id_pugtxzrd6l,id_pugtxzrd6l.wav,1.278,go
id_m0u0btnrpy,id_m0u0btnrpy.wav,1.674,yes
id_qnhgzxxm3i,id_qnhgzxxm3i.wav,2.027,down
id_ddckyx4nhi,id_ddckyx4nhi.wav,2.274,go
id_ybzfiwje05,id_ybzfiwje05.wav,1.664,yes
id_m7vv1qy6r0,id_m7vv1qy6r0.wav,1.574,left
id_q279gh1oni,id_q279gh1oni.wav,1.934,right
id_jsy2domvvx,id_jsy2domvvx.wav,1.934,right
id_t3e8ba53pj,id_t3e8ba53pj.wav,2.854,stop
id_0dbzeiyz5v,id_0dbzeiyz5v.wav,1.654,right
id_usk4sw992u,id_usk4sw992u.wav,1.298,no
id_5vuitixak2,id_5vuitixak2.wav,1.914,stop
id_2lbyn07elj,id_2lbyn07elj.wav,1.974,left
id_p5mjba0w6v,id_p5mjba0w6v.wav,2.112,stop
id_ctfafsy3la,id_ctfafsy3la.wav,1.278,go
id_z5lpxz3yjx,id_z5lpxz3yjx.wav,1.574,left
id_s9rl2vnlbg,id_s9rl2vnlbg.wav,2.274,down
id_49qxfirsi0,id_49qxfirsi0.wav,2.134,stop
id_4zucy3ar5f,id_4zucy3ar5f.wav,2.074,no
id_bajp4vh1a5,id_bajp4vh1a5.wav,2.074,go
id_cdga1s9na4,id_cdga1s9na4.wav,2.118,go
id_6yqddtxk88,id_6yqddtxk88.wav,1.38,go
id_mjqjsha991,id_mjqjsha991.wav,2.178,right
id_irv2tyxvce,id_irv2tyxvce.wav,1.792,right
id_a5k21nfw18,id_a5k21nfw18.wav,2.069,no
id_75l79zjxyo,id_75l79zjxyo.wav,1.5778333333333334,yes
id_cy30dum8vt,id_cy30dum8vt.wav,2.112,stop
id_d6kyakwl62,id_d6kyakwl62.wav,1.578,yes
id_9kd9836zh9,id_9kd9836zh9.wav,1.078,up
id_ji36qy7blt,id_ji36qy7blt.wav,2.998,left
id_qylka1thzl,id_qylka1thzl.wav,1.358,down
id_l68swdc7ac,id_l68swdc7ac.wav,2.261,right
id_5axviu4nio,id_5axviu4nio.wav,1.664,yes
id_vxce25mdik,id_vxce25mdik.wav,1.934,right
id_ezth0blqc9,id_ezth0blqc9.wav,1.899,left
id_lp1uk4ikrg,id_lp1uk4ikrg.wav,1.974,left
id_1zs83cce7q,id_1zs83cce7q.wav,2.998,left
id_0a6zkon82i,id_0a6zkon82i.wav,1.578,up
id_f13httv458,id_f13httv458.wav,1.578,yes
id_jm5mb0lsgm,id_jm5mb0lsgm.wav,1.078,up
id_zlgw74j3b9,id_zlgw74j3b9.wav,2.133,yes
id_pazyaxwuw9,id_pazyaxwuw9.wav,1.078,no
id_crd1kir12u,id_crd1kir12u.wav,2.027,down
id_o45sv9vf4r,id_o45sv9vf4r.wav,1.634,down
id_n1anyqb4of,id_n1anyqb4of.wav,1.354,yes
id_0797m3z6sj,id_0797m3z6sj.wav,1.478,down
id_cj79idqjc5,id_cj79idqjc5.wav,2.133,yes
id_24c2tkozu6,id_24c2tkozu6.wav,2.133,stop
id_bp9qq1ujzq,id_bp9qq1ujzq.wav,2.069,no
id_mu7e8l8f4v,id_mu7e8l8f4v.wav,1.354,yes
id_o01wv9jkgr,id_o01wv9jkgr.wav,1.899,left
id_qsboks60bn,id_qsboks60bn.wav,1.634,down
id_zb8h4he23y,id_zb8h4he23y.wav,1.914,stop
id_6dpfoxuaqg,id_6dpfoxuaqg.wav,1.634,down
id_ezd8ur1zay,id_ezd8ur1zay.wav,2.1778333333333335,right
id_d4wiqw62oh,id_d4wiqw62oh.wav,1.354,yes
id_vporwjvedb,id_vporwjvedb.wav,1.278,go
id_gl6pfhjlyg,id_gl6pfhjlyg.wav,2.854,stop
id_l8orr0gpw9,id_l8orr0gpw9.wav,1.238,right
id_mfpyavwwmo,id_mfpyavwwmo.wav,2.176,down
id_wf4ovydgx0,id_wf4ovydgx0.wav,2.112,stop
id_halm5bdi5c,id_halm5bdi5c.wav,1.984,left
id_ob2oabpa17,id_ob2oabpa17.wav,2.027,down
id_8c0qwo7ca3,id_8c0qwo7ca3.wav,1.674,yes
id_d8cidh4jng,id_d8cidh4jng.wav,2.261,right
id_akm58im2de,id_akm58im2de.wav,1.792,right
id_dkgwjcd2r0,id_dkgwjcd2r0.wav,1.078,up
id_leg7mf3qli,id_leg7mf3qli.wav,2.347,up
id_cwika3tz9z,id_cwika3tz9z.wav,1.6,go
id_t6z16sugj4,id_t6z16sugj4.wav,1.494,no
id_sy3cm6dngj,id_sy3cm6dngj.wav,2.176,down
id_vnx61zabgn,id_vnx61zabgn.wav,1.664,no
id_jhuy7i1we1,id_jhuy7i1we1.wav,2.133,yes
id_f9py3x6c0l,id_f9py3x6c0l.wav,1.6,go
id_81q2fl9i3h,id_81q2fl9i3h.wav,1.478,down
id_sb1lrp3zo9,id_sb1lrp3zo9.wav,1.934,right
id_pix0ptke29,id_pix0ptke29.wav,1.578,up
id_2lnxrkie71,id_2lnxrkie71.wav,2.074,no
id_rvqoint5lw,id_rvqoint5lw.wav,1.792,right
id_4a5a3m4ans,id_4a5a3m4ans.wav,2.176,down
id_bpljbh685y,id_bpljbh685y.wav,1.834,up
id_2eubgvwr8d,id_2eubgvwr8d.wav,1.654,right
id_ra3khsesod,id_ra3khsesod.wav,1.674,yes
id_qvmytwssie,id_qvmytwssie.wav,2.347,up
id_30b5kosvh1,id_30b5kosvh1.wav,2.133,stop
id_v5ezqnl0oc,id_v5ezqnl0oc.wav,1.578,yes
id_8ek006swr4,id_8ek006swr4.wav,1.654,right
id_93md31qnj8,id_93md31qnj8.wav,1.792,right
id_k9br2en416,id_k9br2en416.wav,1.078,no
id_95nnpptboa,id_95nnpptboa.wav,2.069,no
id_g7tqjjngbv,id_g7tqjjngbv.wav,2.274,down
id_vvcbb27y28,id_vvcbb27y28.wav,1.578,yes
id_wepacdwgqo,id_wepacdwgqo.wav,1.834,up
id_jxjrdayuep,id_jxjrdayuep.wav,2.027,down
id_90dthjaj4e,id_90dthjaj4e.wav,2.134,stop
id_b8mvchsjvl,id_b8mvchsjvl.wav,1.654,right
id_1ocrjrz3gn,id_1ocrjrz3gn.wav,1.974,left
id_ewvpiwy8td,id_ewvpiwy8td.wav,1.934,right
id_nrydopduof,id_nrydopduof.wav,2.133,stop
id_gcyz78njvw,id_gcyz78njvw.wav,2.998,left
id_kkn6h1tdhs,id_kkn6h1tdhs.wav,1.792,right
id_l8ay29ap1q,id_l8ay29ap1q.wav,2.176,down
id_0ef0kqz58j,id_0ef0kqz58j.wav,2.112,stop
id_4y28jugfhm,id_4y28jugfhm.wav,1.358,down
id_mk9h6rn3wj,id_mk9h6rn3wj.wav,2.074,go
id_jmd63l2gpy,id_jmd63l2gpy.wav,1.138,stop
id_zjxs3swzpi,id_zjxs3swzpi.wav,2.178,right
id_8exj3jg4tu,id_8exj3jg4tu.wav,1.478,down
id_9pgmu47tuf,id_9pgmu47tuf.wav,2.261,right
id_9328y83whd,id_9328y83whd.wav,1.8986666666666667,left
id_35btsx12yw,id_35btsx12yw.wav,1.578,yes
id_ikas3rug91,id_ikas3rug91.wav,1.934,right
id_vsgjq6syvr,id_vsgjq6syvr.wav,1.478,down
id_rhvdtmt1jw,id_rhvdtmt1jw.wav,1.078,no
id_g15n33eko0,id_g15n33eko0.wav,2.134,stop
id_cfeh1zp2v0,id_cfeh1zp2v0.wav,2.074,no
id_ybdavq9whj,id_ybdavq9whj.wav,2.118,go
id_ou3n0pb4cq,id_ou3n0pb4cq.wav,2.854,stop
id_7vh5utnb0c,id_7vh5utnb0c.wav,1.834,up
id_pg26a0b397,id_pg26a0b397.wav,1.078,no
id_ui7ciy2r2l,id_ui7ciy2r2l.wav,2.027,down
id_ryxzwxwoti,id_ryxzwxwoti.wav,1.578,up
id_pa06oqwcho,id_pa06oqwcho.wav,1.934,right
id_x9893qkcpd,id_x9893qkcpd.wav,1.358,down
id_84z7qhm5tq,id_84z7qhm5tq.wav,1.984,up
id_1cthze4fgu,id_1cthze4fgu.wav,1.578,up
id_raa3c7cox4,id_raa3c7cox4.wav,2.667,go
id_u76ofijdae,id_u76ofijdae.wav,1.38,go
id_dxzx58fods,id_dxzx58fods.wav,1.354,yes
id_ki7835mowk,id_ki7835mowk.wav,1.634,down
id_l42fkxv35k,id_l42fkxv35k.wav,1.6,go
id_eobfspnmz4,id_eobfspnmz4.wav,1.574,left
id_funkc82sx8,id_funkc82sx8.wav,1.078,up
id_shsni52m17,id_shsni52m17.wav,1.984,up
id_brfvi654lc,id_brfvi654lc.wav,2.261,right
id_7oxyslccvs,id_7oxyslccvs.wav,2.274,go
id_eo192t53yf,id_eo192t53yf.wav,1.298,no
id_esma6k9kzf,id_esma6k9kzf.wav,2.1333333333333333,stop
id_7ctlrw2cs8,id_7ctlrw2cs8.wav,2.069,no
id_z7xw68450z,id_z7xw68450z.wav,1.358,down
id_gigpe4de4c,id_gigpe4de4c.wav,1.578,up
id_9hb3nmiddy,id_9hb3nmiddy.wav,1.478,down
id_bagbagoi84,id_bagbagoi84.wav,1.578,up
id_ybqfaq4mcq,id_ybqfaq4mcq.wav,1.298,no
id_pm525d3n1w,id_pm525d3n1w.wav,2.261,right
id_7qgne1knku,id_7qgne1knku.wav,1.554,up
id_j66456eute,id_j66456eute.wav,1.899,left
id_58l4kx96n9,id_58l4kx96n9.wav,1.1378333333333333,stop
id_j4ab5b3xuo,id_j4ab5b3xuo.wav,2.854,stop
id_r7qk9ktqcg,id_r7qk9ktqcg.wav,2.069,no
id_d78gypy8jo,id_d78gypy8jo.wav,1.574,left
id_zyaxra8y5z,id_zyaxra8y5z.wav,2.178,right
id_fpf5rtsfy2,id_fpf5rtsfy2.wav,2.027,down
id_miu7v4r9uv,id_miu7v4r9uv.wav,2.998,left
id_q9hio4rrwk,id_q9hio4rrwk.wav,2.347,up
id_fbbkxyqwtz,id_fbbkxyqwtz.wav,1.354,yes
id_bk0sm7c0t2,id_bk0sm7c0t2.wav,1.834,up
id_utmwhtg7b3,id_utmwhtg7b3.wav,1.984,left
id_6f5s6c4vdh,id_6f5s6c4vdh.wav,2.178,right
id_i5vu48qr4n,id_i5vu48qr4n.wav,1.078,no
id_n7pxpsppnx,id_n7pxpsppnx.wav,1.984,up
id_pcm648wjiq,id_pcm648wjiq.wav,2.133,stop
id_r4c7qiblqu,id_r4c7qiblqu.wav,2.074,go
id_y87jzexlfy,id_y87jzexlfy.wav,1.298,no
id_n6dku23kni,id_n6dku23kni.wav,2.134,stop
id_2vn18puh32,id_2vn18puh32.wav,1.654,right
id_irjw9egpbw,id_irjw9egpbw.wav,2.347,up
id_fraks785xy,id_fraks785xy.wav,2.178,right
id_lagjmsfxma,id_lagjmsfxma.wav,1.674,yes
id_0swdbyc6il,id_0swdbyc6il.wav,2.667,go
id_0aj7b4m6j2,id_0aj7b4m6j2.wav,1.238,right
id_123l7dsm07,id_123l7dsm07.wav,2.998,left
id_504cyg2ugp,id_504cyg2ugp.wav,1.974,left
id_oudbsel1el,id_oudbsel1el.wav,1.674,yes
id_c73aymb2dz,id_c73aymb2dz.wav,1.664,no
id_kc8dwytjww,id_kc8dwytjww.wav,2.378,yes
id_r3vkjt4lzn,id_r3vkjt4lzn.wav,2.133,yes
id_fgura5695n,id_fgura5695n.wav,1.38,go
id_cx4t6ttw08,id_cx4t6ttw08.wav,1.078,up
id_2l1qkon9ck,id_2l1qkon9ck.wav,2.074,no
id_msx0pmmsp8,id_msx0pmmsp8.wav,1.914,stop
id_wnaql535x6,id_wnaql535x6.wav,1.6,go
id_fzlwrb48la,id_fzlwrb48la.wav,1.478,down
id_z81gbg2ikz,id_z81gbg2ikz.wav,1.554,up
id_corh56njd3,id_corh56njd3.wav,1.478,down
id_xmz0d94t4b,id_xmz0d94t4b.wav,2.112,stop
id_ye9i5vz72m,id_ye9i5vz72m.wav,2.112,stop
id_us9dn93h3v,id_us9dn93h3v.wav,2.347,up
id_j1om0thi81,id_j1om0thi81.wav,1.578,up
id_i9m4azfdcr,id_i9m4azfdcr.wav,1.6,go
id_6rib26amin,id_6rib26amin.wav,1.138,stop
id_9eq5rdkk35,id_9eq5rdkk35.wav,1.654,right
id_oqzs7cqdjp,id_oqzs7cqdjp.wav,1.984,up
id_v9xk5294fd,id_v9xk5294fd.wav,1.38,go
id_25yml7c2mb,id_25yml7c2mb.wav,2.074,go
id_u57hj3bxb3,id_u57hj3bxb3.wav,2.667,go
id_4xxda2o4zf,id_4xxda2o4zf.wav,1.974,left
id_1p7w3shqm4,id_1p7w3shqm4.wav,1.338,left
id_c9qzsfdw5y,id_c9qzsfdw5y.wav,1.654,right
id_p92ublxejx,id_p92ublxejx.wav,2.118,go
id_44mxs5s3s1,id_44mxs5s3s1.wav,1.358,down
id_dgp90yh4sp,id_dgp90yh4sp.wav,1.984,left
id_lkjvefu4ti,id_lkjvefu4ti.wav,1.664,yes
id_f3wzk0bkg8,id_f3wzk0bkg8.wav,1.578,up
id_59j9qkbgfc,id_59j9qkbgfc.wav,2.133,yes
id_365mhgpe36,id_365mhgpe36.wav,1.478,down
id_5w6smtyhr8,id_5w6smtyhr8.wav,1.914,stop
id_i727jtixxi,id_i727jtixxi.wav,1.6,go
id_uet3cs5jby,id_uet3cs5jby.wav,2.667,go
id_jr42k6dt8n,id_jr42k6dt8n.wav,1.298,no
id_l553zjcp2z,id_l553zjcp2z.wav,1.494,no
id_fl3ufvmgyk,id_fl3ufvmgyk.wav,2.074,no
id_rqichz22sv,id_rqichz22sv.wav,1.38,go
id_y5zoqm6oaf,id_y5zoqm6oaf.wav,1.578,yes
id_opvk27wwez,id_opvk27wwez.wav,1.478,down
id_m5fs3xfzqk,id_m5fs3xfzqk.wav,1.899,left
id_2aztzdtntp,id_2aztzdtntp.wav,2.134,stop
id_ep96yuujir,id_ep96yuujir.wav,1.338,left
id_xgo4e8c83e,id_xgo4e8c83e.wav,2.178,right
id_mgwd4xywdf,id_mgwd4xywdf.wav,2.378,yes
id_cd6r2nhkch,id_cd6r2nhkch.wav,1.078,no
id_54efe3vls1,id_54efe3vls1.wav,1.38,go
id_p8tcspfs17,id_p8tcspfs17.wav,2.998,left
id_6uy8g9yut7,id_6uy8g9yut7.wav,1.578,up
id_9zge9x7i59,id_9zge9x7i59.wav,1.634,down
id_wpbed4si6h,id_wpbed4si6h.wav,1.914,stop
id_e4wdl9creb,id_e4wdl9creb.wav,2.667,go
id_fumeoutboi,id_fumeoutboi.wav,1.664,no
id_k2x2gjuu5x,id_k2x2gjuu5x.wav,1.674,yes
id_ydxg50xm5b,id_ydxg50xm5b.wav,1.984,left
id_zghqgymhb9,id_zghqgymhb9.wav,1.494,no
id_ovq4pvpkxh,id_ovq4pvpkxh.wav,2.274,go
id_gx5yt5jcvy,id_gx5yt5jcvy.wav,1.634,down
id_kd1wmph48q,id_kd1wmph48q.wav,1.914,stop
id_m44ijbkcmq,id_m44ijbkcmq.wav,1.984,left
id_8q1nta6pt4,id_8q1nta6pt4.wav,1.974,left
id_5jfer00ldf,id_5jfer00ldf.wav,1.664,no
id_8h1wy91akx,id_8h1wy91akx.wav,1.38,go
id_nwyrqyhep8,id_nwyrqyhep8.wav,2.074,go
id_gho2o1syge,id_gho2o1syge.wav,1.578,yes
id_ezbuhllmxy,id_ezbuhllmxy.wav,2.133,yes
id_5v3rf9pct5,id_5v3rf9pct5.wav,1.984,left
id_5g2vncmitu,id_5g2vncmitu.wav,1.674,yes
id_k0xt6tho2n,id_k0xt6tho2n.wav,1.984,left
id_y0eyxzt2co,id_y0eyxzt2co.wav,1.078,no
id_03iyr8oteq,id_03iyr8oteq.wav,2.118,go
id_wu98hgfxkn,id_wu98hgfxkn.wav,1.792,right
id_ovqlhqa7vl,id_ovqlhqa7vl.wav,2.027,down
id_103e3ddq5u,id_103e3ddq5u.wav,2.261,right
id_u7uxwgclpk,id_u7uxwgclpk.wav,2.069,no
id_cidr90trrt,id_cidr90trrt.wav,1.078,up
id_3e665nzdkz,id_3e665nzdkz.wav,1.358,down
id_px2kka9lsz,id_px2kka9lsz.wav,2.118,go
id_e4lcc0vyrw,id_e4lcc0vyrw.wav,2.378,yes
id_a3hwnakswr,id_a3hwnakswr.wav,1.38,go
id_icgicwbxb3,id_icgicwbxb3.wav,1.834,up
id_hp3aum0rqu,id_hp3aum0rqu.wav,2.133,stop
id_58krtfqu0d,id_58krtfqu0d.wav,1.834,up
id_kvxjb4jmip,id_kvxjb4jmip.wav,1.554,up
id_7d3e6aifyn,id_7d3e6aifyn.wav,1.478,down
id_415csmzf76,id_415csmzf76.wav,2.112,stop
id_fxjvcklbep,id_fxjvcklbep.wav,2.112,stop
id_zywo23ziev,id_zywo23ziev.wav,1.9335,right
id_itiv8bp2ry,id_itiv8bp2ry.wav,1.078,up
id_umya53870y,id_umya53870y.wav,2.998,left
id_tnqepgqt0j,id_tnqepgqt0j.wav,2.998,left
id_iwbl46e4nt,id_iwbl46e4nt.wav,2.074,go
id_mktlhkv9nf,id_mktlhkv9nf.wav,1.554,up
id_rv40psundn,id_rv40psundn.wav,2.118,go
id_nlja62rq5u,id_nlja62rq5u.wav,1.899,left
id_a5efy8l1so,id_a5efy8l1so.wav,1.984,up
id_kgatufn6is,id_kgatufn6is.wav,2.112,stop
id_rg8q6jp94k,id_rg8q6jp94k.wav,2.0735,no
id_3nxh2b4g3z,id_3nxh2b4g3z.wav,1.574,left
id_6vk21we3io,id_6vk21we3io.wav,1.974,left
id_lhvowo7q04,id_lhvowo7q04.wav,1.974,left
id_5p8uzgkm6h,id_5p8uzgkm6h.wav,1.478,down
id_3iklew1hkz,id_3iklew1hkz.wav,1.899,left
id_h799k3jtcj,id_h799k3jtcj.wav,1.634,down
id_si6dihgj5h,id_si6dihgj5h.wav,2.027,down
id_i9r5o4ir7m,id_i9r5o4ir7m.wav,1.974,left
id_28l5djd9jj,id_28l5djd9jj.wav,2.274,down
id_k1gnz3i9li,id_k1gnz3i9li.wav,1.634,down
id_stce8f1an1,id_stce8f1an1.wav,1.934,right
id_xduup26q8x,id_xduup26q8x.wav,1.984,left
id_szh8rj5qes,id_szh8rj5qes.wav,1.578,yes
id_byus6xx3uv,id_byus6xx3uv.wav,1.298,no
id_afblaowaid,id_afblaowaid.wav,2.133,stop
id_tvhori0c3k,id_tvhori0c3k.wav,2.118,go
id_v3n2br9vuc,id_v3n2br9vuc.wav,2.118,go
id_lwg6q1e5cd,id_lwg6q1e5cd.wav,2.112,stop
id_rs1jnt19vg,id_rs1jnt19vg.wav,1.3535,yes
id_rdqjfdr28e,id_rdqjfdr28e.wav,1.984,left
id_ebkjnluknh,id_ebkjnluknh.wav,2.074,no
id_3bdrhmsz9v,id_3bdrhmsz9v.wav,1.578,yes
id_c36ffsj8jg,id_c36ffsj8jg.wav,1.578,up
id_mzgdd0fce4,id_mzgdd0fce4.wav,2.118,go
id_3v0saf5vly,id_3v0saf5vly.wav,2.667,go
id_xp22jsnfjp,id_xp22jsnfjp.wav,1.984,up
id_lmv6dd4pdt,id_lmv6dd4pdt.wav,2.998,left
id_yinegw5cba,id_yinegw5cba.wav,1.354,yes
id_86keb2vec4,id_86keb2vec4.wav,1.38,go
id_j04cem7re2,id_j04cem7re2.wav,1.654,right
id_1minrizbhs,id_1minrizbhs.wav,2.118,go
id_1c99zwwzh8,id_1c99zwwzh8.wav,1.6,go
id_nntlbyl3tn,id_nntlbyl3tn.wav,1.078,up
id_0laec57yh5,id_0laec57yh5.wav,1.984,left
id_zl4dvvb2be,id_zl4dvvb2be.wav,2.134,stop
id_4ngb87vmiy,id_4ngb87vmiy.wav,2.118,go
id_lfbviszn1g,id_lfbviszn1g.wav,1.899,left
id_lqhvb9hoos,id_lqhvb9hoos.wav,2.069,no
id_m45bqfpzxz,id_m45bqfpzxz.wav,1.934,right
id_gjx9q3ujxj,id_gjx9q3ujxj.wav,1.984,left
id_qazs0svwy6,id_qazs0svwy6.wav,1.138,stop
id_lj94nv9hn2,id_lj94nv9hn2.wav,1.984,up
id_bb1rl1kc9x,id_bb1rl1kc9x.wav,1.634,down
id_8e464q92n1,id_8e464q92n1.wav,1.238,right
id_r2o8n9rd1z,id_r2o8n9rd1z.wav,2.178,right
id_glgkutmn1i,id_glgkutmn1i.wav,2.261,right
id_7phdw6ik7h,id_7phdw6ik7h.wav,2.1778333333333335,right
id_oyrvjufuo2,id_oyrvjufuo2.wav,1.984,left
id_hgq0llgi2g,id_hgq0llgi2g.wav,1.358,down
